name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chicago,2024-04-10T00:00:00,51.7,51.7,39.0,61.74,0.0,0,,0,0,3.4,3.0,250,1013.9,78.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T01:00:00,50.5,50.5,39.6,66.19,0.0,0,,0,0,3.4,0.4,34,1014.0,78.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T02:00:00,48.8,48.8,39.0,68.83,0.0,0,,0,0,3.4,1.2,339,1013.8,29.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T03:00:00,48.6,48.6,39.5,70.67,0.0,0,,0,0,4.7,3.0,198,1013.7,24.2,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T04:00:00,46.8,45.9,38.9,74.04,0.0,0,,0,0,3.4,3.1,258,1013.4,38.9,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T05:00:00,46.7,44.7,38.9,74.29,0.0,0,,0,0,3.4,4.4,224,1013.8,64.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T06:00:00,46.0,46.0,38.9,76.29,0.0,0,,0,0,4.7,1.1,319,1013.9,78.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T07:00:00,46.4,46.4,39.0,75.51,0.0,0,,0,0,4.7,0.0,0,1014.4,69.5,9.9,30,0.1,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T08:00:00,49.8,49.8,41.9,74.29,0.0,0,,0,0,3.4,3.0,220,1014.4,78.4,9.9,124,0.4,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T09:00:00,54.7,54.7,41.1,60.18,0.0,0,,0,0,3.4,4.1,208,1014.4,78.4,9.9,216,0.8,2,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T10:00:00,58.4,58.4,40.9,52.09,0.0,0,,0,0,4.7,2.8,0,1014.2,78.4,9.9,251,0.9,3,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T11:00:00,61.1,61.1,39.1,44.25,0.0,0,,0,0,5.8,0.6,28,1013.8,80.9,9.9,318,1.1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T12:00:00,64.0,64.0,38.2,38.54,0.0,0,,0,0,4.7,0.4,0,1014.0,78.4,9.9,476,1.7,5,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T13:00:00,65.8,65.8,38.8,37.0,0.0,0,,0,0,11.4,6.0,110,1013.4,78.4,9.9,367,1.3,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T14:00:00,67.0,67.0,36.2,32.07,0.0,0,,0,0,13.9,3.8,94,1012.8,78.4,9.9,294,1.1,3,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T15:00:00,66.9,66.9,34.7,30.34,0.0,0,,0,0,15.0,7.8,71,1011.8,74.1,9.9,366,1.3,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T16:00:00,65.2,65.2,36.0,33.77,0.0,0,,0,0,19.7,12.5,97,1011.4,78.4,9.9,102,0.4,1,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T17:00:00,64.1,64.1,36.7,36.05,0.0,0,,0,0,13.9,11.2,112,1011.5,91.4,9.9,135,0.5,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T18:00:00,62.9,62.9,37.0,38.19,0.0,0,,0,0,12.8,10.2,82,1011.1,88.1,9.9,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T19:00:00,62.5,62.5,33.6,33.77,0.0,0,,0,0,12.8,9.5,87,1010.3,88.1,9.9,7,0.0,0,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T20:00:00,61.9,61.9,34.1,35.34,0.0,0,,0,0,11.4,9.7,86,1009.8,88.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T21:00:00,61.1,61.1,33.2,34.89,0.0,0,,0,0,11.4,8.0,66,1009.5,88.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T22:00:00,60.1,60.1,33.3,36.33,0.0,0,,0,0,11.4,7.8,61,1008.9,88.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-10T23:00:00,58.5,58.5,34.3,40.08,0.0,0,,0,0,12.8,9.2,65,1008.3,88.1,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T00:00:00,57.6,57.6,34.9,42.44,0.0,0,,0,0,13.9,6.6,77,1008.0,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T01:00:00,55.3,55.3,35.9,47.77,0.0,0,,0,0,13.9,6.6,42,1007.2,98.7,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T02:00:00,54.9,54.9,38.8,54.44,0.0,0,,0,0,13.9,10.2,63,1006.2,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T03:00:00,53.9,53.9,42.9,66.28,0.01,100,rain,0,0,15.0,6.9,67,1005.1,100.0,9.1,0,0.0,0,10,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T04:00:00,52.9,52.9,43.1,69.07,0.004,100,rain,0,0,11.4,5.9,29,1004.2,100.0,9.9,0,0.0,0,10,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T05:00:00,52.1,52.1,43.0,71.05,0.0,0,,0,0,13.9,7.9,12,1002.8,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T06:00:00,51.4,51.4,43.4,74.1,0.0,0,,0,0,15.0,7.9,31,1002.5,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T07:00:00,51.0,51.0,43.1,74.04,0.0,0,,0,0,18.3,9.4,49,1003.3,100.0,9.9,3,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T08:00:00,50.0,50.0,44.5,81.4,0.013,100,rain,0,0,18.3,7.9,21,1003.4,100.0,9.9,40,0.1,0,10,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T09:00:00,50.8,50.8,43.9,77.37,0.003,100,rain,0,0,20.8,10.5,25,1002.5,100.0,9.9,60,0.2,1,10,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T10:00:00,52.7,52.7,43.8,71.7,0.0,0,,0,0,23.0,10.0,18,1001.8,100.0,9.9,83,0.3,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T11:00:00,53.8,53.8,43.6,68.43,0.004,100,rain,0,0,23.0,11.0,27,1001.7,100.0,9.9,72,0.3,1,10,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T12:00:00,56.0,56.0,42.8,60.98,0.004,100,rain,0,0,25.3,12.7,29,1001.1,100.0,9.9,160,0.6,2,10,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T13:00:00,57.2,57.2,41.8,56.17,0.0,0,,0,0,19.7,13.6,25,1000.9,100.0,9.9,202,0.7,2,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T14:00:00,58.2,58.2,41.0,52.72,0.0,0,,0,0,21.9,13.0,32,1000.8,90.7,9.9,167,0.6,2,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T15:00:00,56.3,56.3,40.7,55.77,0.0,0,,0,0,23.0,12.5,21,1000.6,95.6,9.9,94,0.3,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T16:00:00,56.0,56.0,40.0,54.75,0.0,0,,0,0,21.9,11.7,14,1000.7,98.9,9.9,68,0.2,1,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T17:00:00,56.2,56.2,41.1,56.87,0.0,0,,0,0,20.8,11.1,7,1000.5,94.3,9.9,44,0.2,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T18:00:00,56.0,56.0,41.4,57.89,0.0,0,,0,0,20.8,7.3,358,1000.5,93.0,9.9,30,0.1,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T19:00:00,55.7,55.7,41.7,59.25,0.0,0,,0,0,18.3,7.7,351,1000.6,100.0,9.9,7,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T20:00:00,55.6,55.6,42.4,61.08,0.0,0,,0,0,15.0,8.9,2,1000.8,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T21:00:00,54.7,54.7,40.7,59.07,0.0,0,,0,0,17.2,8.4,351,1001.2,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T22:00:00,53.8,53.8,43.5,68.2,0.0,0,,0,0,18.3,4.8,318,1001.5,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-11T23:00:00,53.6,53.6,45.0,72.44,0.0,0,,0,0,17.2,7.3,312,1001.5,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T00:00:00,52.4,52.4,46.1,79.02,0.0,0,,0,0,16.1,9.1,304,1001.4,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T01:00:00,51.9,51.9,47.7,85.73,0.001,100,rain,0,0,16.1,6.7,299,1001.4,100.0,9.9,0,0.0,0,10,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T02:00:00,50.9,50.9,46.6,85.02,0.0,0,,0,0,18.3,11.3,294,1001.4,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T03:00:00,49.6,45.3,46.1,87.81,0.008,100,rain,0,0,21.9,10.6,300,1001.7,98.7,9.9,0,0.0,0,10,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T04:00:00,49.6,45.3,45.9,86.93,0.0,0,,0,0,24.2,10.8,299,1002.0,98.9,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T05:00:00,49.6,45.5,45.0,84.0,0.0,0,,0,0,26.4,10.1,292,1002.4,96.6,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T06:00:00,49.7,45.7,45.0,83.56,0.0,0,,0,0,20.8,9.9,300,1003.0,100.0,9.9,0,0.0,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T07:00:00,49.6,44.8,44.6,83.01,0.0,0,,0,0,28.9,12.4,302,1003.9,90.3,9.9,14,0.1,0,10,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T08:00:00,50.4,50.4,42.8,75.06,0.0,0,,0,0,24.2,14.5,302,1004.8,77.4,9.9,183,0.7,2,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T09:00:00,53.1,53.1,41.9,65.75,0.0,0,,0,0,28.6,20.4,317,1005.4,59.4,9.9,441,1.6,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T10:00:00,56.6,56.6,39.8,53.31,0.0,0,,0,0,35.8,20.9,312,1005.9,24.2,9.9,426,1.5,4,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T11:00:00,59.8,59.8,39.6,47.28,0.0,0,,0,0,37.1,24.0,319,1006.6,44.2,9.9,290,1.0,3,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T12:00:00,61.0,61.0,39.7,45.45,0.0,0,,0,0,38.1,23.4,313,1007.3,72.8,9.9,895,3.2,9,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T13:00:00,62.2,62.2,37.6,40.16,0.0,0,,0,0,39.0,23.9,323,1007.8,89.0,9.9,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T14:00:00,64.0,64.0,37.7,37.76,0.0,0,,0,0,34.6,17.2,311,1008.4,89.0,9.9,179,0.6,2,10,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T15:00:00,61.8,61.8,36.2,38.49,0.003,100,rain,0,0,34.7,22.2,315,1008.7,89.1,9.9,130,0.5,1,10,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838"
Chicago,2024-04-12T16:00:00,58.5,58.5,39.5,49.07,0.01,100,rain,0,0,38.4,19.1,317,1009.8,89.1,9.9,43,0.2,0,10,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838"
Chicago,2024-04-12T17:00:00,59.1,59.1,36.6,42.86,0.006,100,rain,0,0,25.9,14.7,334,1010.6,89.0,9.9,46,0.2,0,10,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T18:00:00,55.1,55.1,41.0,58.87,0.026,100,rain,0,0,22.9,13.9,5,1011.9,89.0,9.9,66,0.2,1,10,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T19:00:00,55.2,55.2,40.9,58.45,0.008,100,rain,0,0,23.0,10.0,333,1012.7,72.8,9.9,9,0.0,0,3,"Rain, Partially cloudy",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T20:00:00,52.9,52.9,40.1,61.68,0.0,0,,0,0,23.0,5.1,273,1013.4,24.2,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T21:00:00,52.3,52.3,39.8,62.35,0.0,0,,0,0,19.5,6.0,270,1014.3,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T22:00:00,52.0,52.0,36.3,54.86,0.0,0,,0,0,19.5,4.7,280,1015.0,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-12T23:00:00,51.2,51.2,35.5,54.81,0.0,0,,0,0,18.3,5.8,269,1015.6,24.2,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-13T00:00:00,49.6,48.4,35.1,57.07,0.0,0,,0,0,16.1,4.1,283,1015.9,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-13T01:00:00,47.9,45.7,34.7,60.04,0.0,0,,0,0,15.0,5.1,280,1016.5,30.2,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-13T02:00:00,48.5,45.6,34.9,59.24,0.0,0,,0,0,8.1,6.5,289,1016.7,0.0,9.9,0,0.0,0,10,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
Chicago,2024-04-13T03:00:00,47.9,45.0,34.0,58.38,0.0,0,,0,0,8.1,6.3,297,1017.0,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KORD,KMDW,72530094846,F1983,KPWK"
Chicago,2024-04-13T04:00:00,46.6,43.5,34.0,61.29,0.0,0,,0,0,8.1,6.1,300,1017.6,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T05:00:00,46.2,42.7,34.0,62.14,0.0,0,,0,0,8.1,6.8,280,1018.0,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T06:00:00,44.6,41.8,33.4,64.56,0.0,0,,0,0,8.1,5.1,287,1018.4,0.0,9.9,0,0.0,0,10,Clear,clear-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T07:00:00,45.5,42.2,34.1,64.09,0.0,0,,0,0,8.1,6.1,287,1019.1,0.0,9.9,39,0.1,0,10,Clear,clear-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T08:00:00,49.5,46.8,35.0,57.25,0.0,0,,0,0,8.1,6.5,285,1019.5,0.0,9.9,265,1.0,3,10,Clear,clear-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T09:00:00,53.7,53.7,35.1,49.27,0.0,0,,0,0,6.9,6.1,295,1019.4,0.0,9.9,457,1.6,5,10,Clear,clear-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T10:00:00,57.2,57.2,34.5,42.28,0.0,0,,0,0,5.8,6.5,276,1019.5,0.0,9.9,626,2.3,6,10,Clear,clear-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T11:00:00,60.3,60.3,32.5,34.94,0.0,0,,0,0,6.9,7.5,270,1019.3,0.0,9.9,372,1.3,4,10,Clear,clear-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T12:00:00,62.5,62.5,32.2,32.02,0.0,0,,0,0,18.2,8.6,292,1018.8,0.0,9.9,698,2.5,7,10,Clear,clear-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T13:00:00,64.8,64.8,33.5,31.05,0.0,0,,0,0,2.2,10.3,278,1017.8,0.0,9.9,227,0.8,2,10,Clear,clear-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T14:00:00,67.3,67.3,34.0,29.02,0.0,0,,0,0,21.1,10.3,276,1017.0,0.0,9.9,128,0.5,1,10,Clear,clear-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T15:00:00,69.0,69.0,35.7,29.34,0.0,0,,0,0,21.2,13.6,245,1015.9,0.0,9.9,118,0.4,1,10,Clear,clear-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T16:00:00,69.7,69.7,35.2,28.08,0.0,0,,0,0,20.6,11.0,230,1014.6,16.0,9.9,49,0.2,0,10,Clear,clear-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T17:00:00,70.7,70.7,35.6,27.61,0.0,0,,0,0,26.0,12.7,213,1013.5,22.1,9.9,255,0.9,3,10,Partially cloudy,partly-cloudy-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T18:00:00,70.8,70.8,35.4,27.26,0.0,0,,0,0,24.3,13.7,211,1012.7,53.4,9.9,120,0.4,1,10,Partially cloudy,partly-cloudy-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T19:00:00,69.7,69.7,35.5,28.34,0.0,0,,0,0,22.2,13.4,208,1011.9,77.7,9.9,9,0.0,0,10,Partially cloudy,partly-cloudy-day,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T20:00:00,68.6,68.6,36.4,30.63,0.0,0,,0,0,16.1,9.0,198,1011.1,77.7,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T21:00:00,66.8,66.8,37.9,34.5,0.0,0,,0,0,22.4,14.3,198,1010.7,62.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T22:00:00,65.9,65.9,40.1,38.73,0.0,0,,0,0,25.5,16.2,201,1010.2,53.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KORD,KMDW,F1983,KPWK"
Chicago,2024-04-13T23:00:00,65.4,65.4,42.4,43.18,0.0,0,,0,0,26.4,17.0,201,1009.3,77.7,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"KORD,KMDW,F1983,KPWK"
Orlando,2024-04-10T00:00:00,67.0,67.0,60.2,78.87,0.0,0,,0,0,9.2,5.8,117,1019.6,9.4,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T01:00:00,66.2,66.2,60.3,81.38,0.0,0,,0,0,8.1,5.8,100,1019.0,88.6,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T02:00:00,66.2,66.2,61.1,83.66,0.0,0,,0,0,6.9,7.2,113,1018.0,90.5,9.9,0,0.0,0,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T03:00:00,66.8,66.8,61.1,81.81,0.0,0,,0,0,5.8,8.2,120,1017.3,89.2,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T04:00:00,66.2,66.2,61.2,83.99,0.0,0,,0,0,5.8,7.3,139,1017.0,10.5,9.9,0,0.0,0,10,Clear,clear-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T05:00:00,66.2,66.2,62.1,86.66,0.0,0,,0,0,5.8,7.0,129,1016.6,55.4,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T06:00:00,65.5,65.5,62.2,88.99,0.0,0,,0,0,5.8,5.3,121,1016.6,36.5,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T07:00:00,67.1,67.1,63.0,86.71,0.0,0,,0,0,6.9,7.3,120,1017.1,88.3,9.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T08:00:00,68.1,68.1,63.0,83.6,0.0,0,,0,0,9.2,8.1,129,1017.8,97.6,9.9,90,0.3,1,10,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T09:00:00,71.0,71.0,64.1,78.86,0.0,0,,0,0,12.8,8.2,130,1017.9,8.0,9.9,213,0.8,2,10,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T10:00:00,75.0,75.0,65.0,71.18,0.0,0,,0,0,17.2,14.7,122,1017.8,35.7,9.9,358,1.3,4,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T11:00:00,77.0,77.0,64.2,64.75,0.0,0,,0,0,23.0,15.6,158,1017.6,88.7,9.9,264,1.0,3,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T12:00:00,80.9,82.5,64.0,56.45,0.0,0,,0,0,26.5,14.9,143,1016.9,30.6,9.9,904,3.3,9,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T13:00:00,81.2,82.2,61.9,52.08,0.0,0,,0,0,23.0,12.3,148,1015.9,83.6,9.9,1007,3.6,10,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
Orlando,2024-04-10T14:00:00,84.0,84.1,60.2,44.68,0.0,0,,0,0,28.8,18.1,160,1015.3,30.7,9.9,963,3.5,10,10,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO"
